Station,Lat,Lon,Date,Depth,LL_nh4,temp,sal,sig_th,hbac,Prochlorococcus,Synechococcus,eukaryotes,NH4,NO3,NO2,PO4,SiO4,urea,Kd_452,Kd_440,Kd_486,Kd_518,Kd_530,Kd_548,Kd_589,Kd_632,Kd_655,Kd_669,Kd_696,chl_a,pp24,pb24,par
8,0.119203,-140.018368,727804,118,0.0145,18467,35.0373072871573,25.186561976912,312492.5,6139.9,277.1,437.4,0.026092719014746,13.6100963542548,0.0177551879661418,0.91787790412361,9.41080700391941,NaN,432,483,367.5,545.5,604.5,803.5,NaN,NaN,NaN,NaN,NaN,0.0425,0.02,0.39,0.378508556894412
8,0.119203,-140.018368,727804,119,NaN,18325.3333333333,35.0348513571429,25.2171059285714,309477.9375,4804.0125,284.925,405.8875,0.0267565813745091,13.699406247849,0.0146268077793578,0.924179831771196,9.54377538994651,NaN,425.5,477.5,361.5,539,601,808.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.362777786843126
8,0.119203,-140.018368,727804,120,NaN,18227.6666666667,35.0268599567099,25.2415277056277,306463.375,3468.125,292.75,374.375,0.0281258895030876,13.7962800490563,0.0130562089001903,0.929783573373559,9.68859865312793,NaN,419,472,355.5,533,598.5,814.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.347920229792027
8,0.119203,-140.018368,727804,121,NaN,18137.6666666667,35.0171507215007,25.2632961038961,303852.0625,3363.55416666667,289.975,363.9125,0.0283486299136698,13.8934039248109,0.0131228536356198,0.935258280287626,9.84759270589315,NaN,413.5,467.5,351,527.5,596,821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.333844314124341
8,0.119203,-140.018368,727804,122,NaN,18017.6666666667,35.0111169285714,25.2835262857143,301240.75,3258.98333333333,287.2,353.45,0.0283031998981868,13.9908328831249,0.0136097374768784,0.940331891958843,9.99936818863274,NaN,408,462.5,346,523.5,593,829.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.320505941779502
8,0.119203,-140.018368,727804,123,NaN,18770,35.0090163780664,25.3060302308802,298629.4375,3154.4125,284.425,342.9875,0.0279895994566387,14.0884811396845,0.014503419563751,0.945122608893218,10.1440559520741,NaN,403.5,459,341.5,519.5,590.5,838.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.307843963664758
8,0.119203,-140.018368,727804,124,NaN,18579,35.0063608571429,25.3327705714286,296018.125,3049.84166666667,281.65,332.525,0.0276759990150905,14.1861293962441,0.0153971016506236,0.949913325827592,10.2887437155154,NaN,398.5,455,337.5,516.5,588,848.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.295812725783812
8,0.119203,-140.018368,727804,125,NaN,18564,34.9944090909091,25.3614461038961,293406.8125,2945.27083333333,278.875,322.0625,0.0273623985735424,14.2837776528036,0.0162907837374963,0.954704042761967,10.4334314789568,NaN,394.5,451.5,333.5,514,585.5,860.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.284366969050528
8,0.119203,-140.018368,727804,126,NaN,18393.5,34.9823288600289,25.3952006493506,290795.5,2840.7,276.1,311.6,0.0270487981319943,14.3814259093632,0.0171844658243689,0.959494759696341,10.5781192423981,NaN,390.5,448,329.5,512,583,874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.27347297580117
8,0.119203,-140.018368,727804,127,NaN,18387,34.9678767142857,25.42468,288184.1875,2736.12916666667,273.325,301.1375,0.0267351976904461,14.4790741659228,0.0180781479112415,0.964285476630715,10.7228070058394,NaN,387.5,445,326.5,511,581.5,889,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.26307567442615
8,0.119203,-140.018368,727804,128,NaN,18254.5,34.9605733766234,25.4465181096681,285572.875,2631.55833333333,270.55,290.675,0.026421597248898,14.5767224224824,0.0189718299981142,0.96907619356509,10.8674947692808,NaN,384.5,442,323.5,510,579.5,391.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.253277839502067
8,0.119203,-140.018368,727804,129,NaN,18117,34.9547021645022,25.4717255411255,282961.5625,2526.9875,267.775,280.2125,0.0261079968073499,14.674370679042,0.0198655120849868,0.973866910499464,11.0121825327221,NaN,381.5,440,320.5,510.5,577.5,793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.243815813942654
8,0.119203,-140.018368,727804,130,NaN,17935,34.9458808571429,25.500886,280350.25,2422.41666666667,265,269.75,0.0257943963658017,14.7780352922559,0.0206214826663432,0.978690633977988,11.1666065475407,NaN,379,437.5,318,510.5,576.5,804,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.23476486725662
8,0.119203,-140.018368,727804,131,NaN,17766,34.9354740981241,25.5295120490621,277738.9375,2317.84583333333,262.225,259.2875,0.0251847531691945,14.923543140536,0.020284344167605,0.986608792900861,11.3923578148529,NaN,377,435.5,316.5,511.5,575.5,816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.226087160396666
8,0.119203,-140.018368,727804,132,NaN,17700.5,34.9240619285714,25.5529636428571,275127.625,2213.275,259.45,248.825,0.0243985051566381,15.0969801108056,0.019526062171518,0.997606572154834,11.6619974194085,NaN,375.5,434,314,513.5,575,829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.21777094739496
8,0.119203,-140.018368,727804,133,NaN,17638.5,34.9200468253968,25.5787841269841,272516.3125,2108.70416666667,256.675,238.3625,0.0237551142869389,15.2807863992571,0.0183672119936129,1.00915264686335,11.9532819103277,NaN,374,432.5,312.5,515,575,845,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.209789915516894
8,0.119203,-140.018368,727804,134,NaN,17503,34.9087465367965,25.6018112554113,269905,2004.13333333333,253.9,227.9,0.0231117234172397,15.4645926877086,0.0172083618157077,1.02069872157187,12.2445664012469,NaN,372.5,431.5,311,518,575,862,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.202125250355514
8,0.119203,-140.018368,727804,135,NaN,17420.5,34.8947866428571,25.6260345,267293.6875,1899.5625,251.125,217.4375,0.0224683325475405,15.6483989761601,0.0160495116378026,1.03224479628039,12.5358508921661,NaN,371,430,309.5,520.5,576,881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.194764935768883
8,0.119203,-140.018368,727804,136,NaN,17253.5,34.8824067821068,25.6538271284271,264682.375,1794.99166666667,248.35,206.975,0.0218249416778412,15.8322052646116,0.0148906614598975,1.0437908709889,12.8271353830853,NaN,371,429,308.5,524.5,578,902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.187679257618489
8,0.119203,-140.018368,727804,137,NaN,17109,34.8797285714286,25.68796,262071.0625,1690.42083333333,245.575,196.5125,0.021181550808142,16.0160115530631,0.0137318112819923,1.05533694569742,13.1184198740045,NaN,370,429,308,527.5,579.5,925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.180859836087233
8,0.119203,-140.018368,727804,138,NaN,16969,34.8782891774892,25.7134308080808,259459.75,1585.85,242.8,186.05,0.0205381599384428,16.1998178415146,0.0125729611040872,1.06688302040594,13.4097043649237,NaN,370,428,307,532,582,950,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.174293409920761
8,0.119203,-140.018368,727804,139,NaN,16712.5,34.8722720779221,25.7285519480519,256848.4375,1481.27916666667,240.025,175.5875,0.0198947690687436,16.3836241299661,0.0114141109261821,1.07842909511446,13.7009888558428,NaN,369.5,427.5,306.5,536.5,586,978,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.167967387824897
8,0.119203,-140.018368,727804,140,NaN,16606.5,34.8634338571429,25.7424287142857,254237.125,1376.70833333333,237.25,165.125,0.0190896531316589,16.5521022524885,0.0104880423238218,1.09006222276205,13.9480567728652,NaN,369.5,428,306.5,541.5,590,1008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.161865097936738
8,0.119203,-140.018368,727804,141,NaN,16403,34.8564645021645,25.7632254689755,251625.8125,1272.1375,234.475,154.6625,0.0181166998536216,16.6762536278837,0.00996502727626294,1.09883906545075,14.1320093824473,NaN,370,428,306,546.5,594.5,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.156080814236319
8,0.119203,-140.018368,727804,142,NaN,16201,34.8477709235209,25.7889799422799,249014.5,1167.56666666667,231.7,144.2,0.0173835508061718,16.7873246229981,0.00982807925589003,1.10658640482133,14.2816534469267,NaN,370.5,428.5,306,552,600,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.148243533561859
8,0.119203,-140.018368,727804,143,NaN,16062.5,34.8441531428571,25.8198422857143,246403.1875,1062.99583333333,228.925,133.7375,0.0166504017587221,16.8983956181126,0.00969113123551711,1.1143337441919,14.4312975114061,NaN,371,428.5,306,557.5,607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.142925528843631
8,0.119203,-140.018368,727804,144,NaN,15847,34.8456155844156,25.8408779220779,243791.875,958.425,226.15,123.275,0.0159172527112723,17.0094666132271,0.00955418321514419,1.12208108356248,14.5809415758856,NaN,371.5,429,306.5,564,614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.137785056764023
8,0.119203,-140.018368,727804,145,NaN,15622,34.8436185714286,25.8597328571429,241180.5625,853.854166666667,223.375,112.8125,0.0151841036638226,17.1205376083416,0.00941723519477127,1.12982842293306,14.730585640365,NaN,372,429.5,307,570,622.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.132817572726934
8,0.119203,-140.018368,727804,146,NaN,15171.5,34.8389264790765,25.8776130591631,238569.25,749.283333333333,220.6,102.35,0.0144509546163729,17.2316086034561,0.00928028717439836,1.13757576230364,14.8802297048444,NaN,373.5,430.5,307,576.5,632,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.128016859064779
8,0.119203,-140.018368,727804,147,NaN,14982.5,34.8452143578644,25.9024429292929,235957.9375,644.7125,217.825,91.8875,0.0137178055689231,17.3426795985706,0.00914333915402544,1.14532310167422,15.0298737693239,NaN,374,431.5,307.5,583,642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.123377971331033
8,0.119203,-140.018368,727804,148,NaN,14909,34.8482413571429,25.9219350714286,233346.625,540.141666666667,215.05,81.425,0.0129846565214734,17.4537505936851,0.00900639113365252,1.15307044104479,15.1795178338033,NaN,375.5,432.5,308.5,590,653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.118888826504113
8,0.119203,-140.018368,727804,149,NaN,14831.5,34.8479707792208,25.9400794372294,230735.3125,435.570833333333,212.275,70.9625,0.0122515074740236,17.5648215887996,0.0088694431132796,1.16081778041537,15.3291618982827,NaN,376.5,433.5,309,596.5,665.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.114550854741581
8,0.119203,-140.018368,727804,150,NaN,14783,34.8490682857143,25.9580837142857,228124,331,209.5,60.5,0.0115412680037512,17.6731423923473,0.00881939635721056,1.1690559274808,15.4737890548781,NaN,378,434.5,310,604,679,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.110353726347369
8,0.119203,-140.018368,727804,151,NaN,14746.5,34.8526825396825,25.9750746031746,227382.51,328.26,207.57,59.46,0.011520647048768,17.740394954206,0.00895396334536271,1.17368729884962,15.5413430772828,NaN,379,436,311,611,693.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.106295653985981
8,0.119203,-140.018368,727804,152,NaN,14724.5,34.8548801587302,25.9903941558442,226641.02,325.52,205.64,58.42,0.0118315534458875,17.8075395631585,0.00911604208866738,1.17854147012616,15.5835068468408,NaN,380.5,437,311.5,618,709.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.10237443158499
8,0.119203,-140.018368,727804,153,NaN,14710,34.8564221428571,26.0001807142857,225899.53,322.78,203.71,57.38,0.012234034934582,17.8771993236262,0.00926209519094641,1.18385047823253,15.6242382154664,NaN,382,438.5,313,625.5,727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0985798043055778
8,0.119203,-140.018368,727804,154,NaN,14630.5,34.8608246753247,26.0061714285714,225158.04,320.04,201.78,56.34,0.0126365164232765,17.9468590840938,0.00940814829322544,1.1891594863389,15.6649695840921,NaN,383.5,440.5,313.5,633,745,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0949138664725091
8,0.119203,-140.018368,727804,155,NaN,14602,34.8562929292929,26.005175036075,224416.55,317.3,199.85,55.3,0.013038997911971,18.0165188445615,0.00955420139550447,1.19446849444527,15.7057009527177,NaN,384.5,442,314.5,640.5,293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0914175536142189
8,0.119203,-140.018368,727804,156,NaN,14580.5,34.8627768571429,26.0190334285714,223675.06,314.56,197.92,54.26,0.0134414794006655,18.0861786050291,0.0097002544977835,1.19977750255165,15.7464323213433,NaN,386.5,443.5,316,648,590,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0880056843455902
8,0.119203,-140.018368,727804,157,NaN,14563,34.8701292207792,26.0300872294372,222933.57,311.82,195.99,53.22,0.01384396088936,18.1558383654967,0.00984630760006253,1.20508651065802,15.787163689969,NaN,388,445,316.5,655.5,593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0847118142815462
8,0.119203,-140.018368,727804,158,NaN,14562,34.8758907142857,26.0381561428571,222192.08,309.08,194.06,52.18,0.0142464423780545,18.2254981259644,0.00999236070234156,1.21039551876439,15.8278950585946,NaN,389,447,318,663,597,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0815286747999088
8,0.119203,-140.018368,727804,159,NaN,14557,34.879841991342,26.0463128787879,221450.59,306.34,192.13,51.14,0.014648923866749,18.295157886432,0.0101384138046206,1.21570452687076,15.8686264272202,NaN,390.5,448,319,670,601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0784550906590959
8,0.119203,-140.018368,727804,160,NaN,14536.5,34.8853546897547,26.0555490981241,220709.1,303.6,190.2,50.1,0.0150514053554435,18.3648176468997,0.0102844669068996,1.22101353497713,15.9093577958459,NaN,391.5,449.5,319.5,677,606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.075490830201867
8,0.119203,-140.018368,727804,161,NaN,14522.5,34.87923,26.0534085714286,219967.61,300.86,188.27,49.06,0.0154538868441381,18.4344774073673,0.0104305200091786,1.2263225430835,15.9500891644715,NaN,392.5,451.5,321,685,610,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0726274403660536
8,0.119203,-140.018368,727804,162,NaN,14470.5,34.8812095959596,26.0621613997114,219226.12,298.12,186.34,48.02,0.0158563683328326,18.504137167835,0.0105765731114577,1.23163155118988,15.9908205330971,NaN,393.5,453,321.5,692,616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0698668373314467
8,0.119203,-140.018368,727804,163,NaN,14418,34.890353030303,26.0780231601732,218484.63,295.38,184.41,46.98,0.0162588498215271,18.5737969283026,0.0107226262137367,1.23694055929625,16.0315519017228,NaN,395,455,322.5,698.5,621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0672031278795807
8,0.119203,-140.018368,727804,164,NaN,14364,34.896816,26.0870985714286,217743.14,292.64,182.48,45.94,0.0166613313102216,18.6434566887703,0.0108686793160157,1.24224956740262,16.0722832703484,NaN,395.5,456.5,323,705.5,627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0646367444451775
8,0.119203,-140.018368,727804,165,NaN,14285.5,34.897958946609,26.0916334054834,217001.65,289.9,180.55,44.9,0.0170638127989161,18.7131164492379,0.0110147324182948,1.24755857550899,16.113014638974,NaN,396.5,458,323.5,302.5,633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0624188837506394
8,0.119203,-140.018368,727804,166,NaN,14240.5,34.8980563492064,26.0957305194805,216260.16,287.16,178.62,43.86,0.0174662942876106,18.7827762097055,0.0111607855205738,1.25286758361536,16.1537460075997,NaN,397,459.5,325,611,639,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0600848098014681
8,0.119203,-140.018368,727804,167,NaN,14224.5,34.8971025,26.1010467142857,215518.67,284.42,176.69,42.82,0.0178687757763051,18.8524359701732,0.0113068386228528,1.25817659172173,16.1944773762253,NaN,397.5,460.5,325.5,617,646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0578336734191772
8,0.119203,-140.018368,727804,168,NaN,14212.5,34.8964285714286,26.1068,214777.18,281.68,174.76,41.78,0.0182712572649996,18.9220957306408,0.0114528917251319,1.26348559982811,16.2352087448509,NaN,398,462.5,325.5,622,653,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0556647546696688
8,0.119203,-140.018368,727804,169,NaN,14181.5,34.8954285714286,26.1128071428571,214035.69,278.94,172.83,40.74,0.0186737387536941,18.9917554911085,0.0115989448274109,1.26879460793448,16.2759401134766,NaN,398,463.5,325.5,628,661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0535755880519468
8,0.119203,-140.018368,727804,170,NaN,14163.5,34.8947272005772,26.1161676767677,213294.2,276.2,170.9,39.7,0.0190762202423887,19.0614152515761,0.0117449979296899,1.27410361604085,16.3166714821022,NaN,398,465,326,634,669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0515618030795137
8,0.119203,-140.018368,727804,171,NaN,14127.5,34.8938845714286,26.1200605714286,212552.71,273.46,168.97,38.66,0.0194787017310832,19.1310750120438,0.0118910510319689,1.27941262414722,16.3574028507278,NaN,397.5,466,326,640,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0496480846299368
8,0.119203,-140.018368,727804,172,NaN,14118.5,34.893516955267,26.1230998556999,211811.22,270.72,167.04,37.62,0.0198811832197777,19.2007347725114,0.012037104134248,1.28472163225359,16.3981342193534,NaN,397.5,467,326,646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,173,NaN,14119.5,34.8953861471861,26.1266696969697,211069.73,267.98,165.11,36.58,0.0202836647084722,19.2716513121355,0.0121684523008183,1.29009652088588,16.4406302808451,NaN,397,468,326,652,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,174,NaN,14114.5,34.8955997142857,26.1304094285714,210328.24,265.24,163.18,35.54,0.0206861461971667,19.3538788641672,0.0121674560460108,1.29606433425143,16.4990085781306,NaN,396,469,325.5,658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,175,NaN,14111.5,34.8948880952381,26.1338354256854,209586.75,262.5,161.25,34.5,0.0209630389888439,19.4458769415938,0.0122129205404633,1.30113538322867,16.5802155765052,NaN,395,469.5,324.5,665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,176,NaN,14097,34.8944060714286,26.13669,208845.26,259.76,159.32,33.46,0.0209460548152054,19.5358745350471,0.0122233450861252,1.30633360541524,16.6669665947332,NaN,393.5,470.5,324,671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,177,NaN,14080,34.8937284992785,26.1395676046176,208103.77,257.02,157.39,32.42,0.0209271184062575,19.6218162783019,0.0121287149691985,1.31179005139306,16.7515581560079,NaN,392,471,323,677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,178,NaN,14071.5,34.8913348484848,26.1414664502164,207362.28,254.28,155.46,31.38,0.0209081819973095,19.7077580215567,0.0120340848522718,1.31724649737087,16.8361497172826,NaN,389.5,471.5,322,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,179,NaN,14070,34.8876291428571,26.1476322142857,206620.79,251.54,153.53,30.34,0.0208892455883616,19.7936997648115,0.0119394547353451,1.32270294334869,16.9207412785573,NaN,387.5,471.5,320.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,180,NaN,14080.5,34.888611976912,26.1558576479077,205879.3,248.8,151.6,29.3,0.0208703091794136,19.8796415080663,0.0118448246184184,1.32815938932651,17.0053328398321,NaN,385,471.5,319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,181,NaN,14078.5,34.8889640692641,26.1603006493507,205137.81,246.06,149.67,28.26,0.0208513727704657,19.9655832513211,0.0117501945014917,1.33361583530432,17.0899244011068,NaN,382.5,471.5,317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,182,NaN,14080.5,34.8891521428571,26.1665172857143,204396.32,243.32,147.74,27.22,0.0208324363615177,20.051524994576,0.011655564384565,1.33907228128214,17.1745159623815,NaN,379,471,315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,183,NaN,14069,34.8902883116883,26.1730623376623,203654.83,240.58,145.81,26.18,0.0208134999525698,20.1374667378308,0.0115609342676383,1.34452872725995,17.2591075236562,NaN,376,470.5,313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,184,NaN,14064,34.8906278571429,26.1780121428571,202913.34,237.84,143.88,25.14,0.0207945635436218,20.2234084810856,0.0114663041507116,1.34998517323777,17.343699084931,NaN,372,470,310.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,185,NaN,14078.5,34.8906325396825,26.1823829004329,202171.85,235.1,141.95,24.1,0.0207756271346739,20.3093502243404,0.0113716740337848,1.35544161921558,17.4282906462057,NaN,367.5,233,308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,186,NaN,14090.5,34.8883825396825,26.1842706349206,201430.36,232.36,140.02,23.06,0.0207566907257259,20.3952919675952,0.0112770439168581,1.3608980651934,17.5128822074804,NaN,363,466,304.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,187,NaN,14113.5,34.8878331428571,26.1895648571429,200688.87,229.62,138.09,22.02,0.020737754316778,20.48123371085,0.0111824137999314,1.36635451117122,17.5974737687551,NaN,358,465,301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,188,NaN,14134,34.8872147186147,26.1951136363636,199947.38,226.88,136.16,20.98,0.02071881790783,20.5671754541048,0.0110877836830047,1.37181095714903,17.6820653300299,NaN,178.5,465,297.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,189,NaN,14117,34.8859930735931,26.2002164502165,199205.89,224.14,134.23,19.94,0.0206998814988821,20.6531171973596,0.010993153566078,1.37726740312685,17.7666568913046,NaN,0,464,293.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,190,NaN,14099.5,34.8843141428571,26.205549,198464.4,221.4,132.3,18.9,0.0206809450899341,20.7390589406144,0.0108985234491513,1.38272384910466,17.8512484525793,NaN,NaN,0,148.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,191,NaN,14060.5,34.8851413419913,26.214062987013,197722.91,218.66,130.37,17.86,0.0206620086809862,20.8250006838692,0.0108038933322246,1.38818029508248,17.935840013854,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,192,NaN,14031,34.8800861471862,26.2156257575758,196981.42,215.92,128.44,16.82,0.0206430722720382,20.910942427124,0.0107092632152979,1.3936367410603,18.0204315751288,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,193,NaN,13980.5,34.8773605714286,26.2177197142857,196239.93,213.18,126.51,15.78,0.0206241358630903,20.9968841703788,0.0106146330983712,1.39909318703811,18.1050231364035,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,194,NaN,13923.5,34.8776036075036,26.224563997114,195498.44,210.44,124.58,14.74,0.0206051994541423,21.0828259136336,0.0105200029814445,1.40454963301593,18.1896146976782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,195,NaN,13826.5,34.8775292207792,26.2318642135642,194756.95,207.7,122.65,13.7,0.0205862630451944,21.1687676568884,0.0104253728645178,1.41000607899374,18.2742062589529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,196,NaN,13697.5,34.8750614285714,26.2374202857143,194015.46,204.96,120.72,12.66,0.0205673266362464,21.2547094001432,0.010330742747591,1.41546252497156,18.3587978202277,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,197,NaN,13668.5,34.8739603896104,26.2433792207792,193273.97,202.22,118.79,11.62,0.0205483902272985,21.340651143398,0.0102361126306643,1.42091897094937,18.4433893815024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,198,NaN,13600.5,34.8737691919192,26.2501236652237,192532.48,199.48,116.86,10.58,0.0205294538183505,21.4265928866528,0.0101414825137376,1.42637541692719,18.5279809427771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,199,NaN,NaN,34.8737728571429,26.2599342857143,191790.99,196.74,114.93,9.54,0.0204931279464274,21.5220419983784,0.0100164423398051,1.43113565575923,18.6155941640835,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
8,0.119203,-140.018368,727804,200,NaN,NaN,34.8733690476191,26.2663326118326,191049.5,194,113,8.5,0.0203920486235512,21.6282618722122,0.00988994073292395,1.43556623141798,18.7058274722585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
9,-1.069041,-139.979801,727808,1,NaN,25500,NaN,NaN,847039.25,133960.25,12079.35,5346.3,NaN,NaN,NaN,NaN,NaN,NaN,398,417,355.5,537,569,664,1335.5,3542,4098,4822,5664,0.215,16.4,76.22,713.898344544339
9,-1.069041,-139.979801,727808,2,NaN,25513.5,NaN,NaN,844171.5,134286.5,12142.7,5406.6,NaN,NaN,NaN,NaN,NaN,NaN,398,417,355.5,537,569,664,1335.5,3541.5,4097,4816.5,5662.5,0.215,16.6290909090909,77.2845454545455,616.35347024249
